Sweden, Death rates (period 1x1), 	Last modified: 22 Oct 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1982          27             0.000523        0.001159        0.000848
  1982          28             0.000497        0.001154        0.000833
  1982          29             0.000313        0.001095        0.000713
  1982          30             0.000457        0.001159        0.000816
  1982          31             0.000581        0.001012        0.000802
  1982          32             0.000668        0.001153        0.000916
  1982          33             0.000544        0.001227        0.000892
  1982          34             0.000657        0.001537        0.001106
  1982          35             0.000732        0.001664        0.001210
  1982          36             0.000656        0.001623        0.001153
  1982          37             0.000995        0.001742        0.001381
  1982          38             0.001114        0.001931        0.001536
  1982          39             0.001078        0.001740        0.001419
  1982          40             0.001094        0.001936        0.001528
  1982          41             0.000978        0.002417        0.001718
  1982          42             0.001330        0.002564        0.001963
  1982          43             0.001659        0.002588        0.002133
  1982          44             0.001625        0.002860        0.002254
  1982          45             0.001719        0.003583        0.002664
  1982          46             0.001901        0.003434        0.002678
  1982          47             0.002231        0.003774        0.003010
  1982          48             0.002638        0.004312        0.003478
  1982          49             0.002482        0.005101        0.003792
  1982          50             0.002388        0.004958        0.003667
  1982          51             0.002866        0.006187        0.004513
  1982          52             0.004038        0.006365        0.005188
  1982          53             0.003690        0.006487        0.005071
  1982          54             0.004111        0.007328        0.005699
  1982          55             0.004966        0.008515        0.006718
  1982          56             0.005184        0.010026        0.007569
  1982          57             0.004909        0.010020        0.007419
  1982          58             0.005965        0.011404        0.008636
  1982          59             0.005973        0.012561        0.009198
  1982          60             0.006888        0.013568        0.010144
  1982          61             0.006968        0.015852        0.011297
  1982          62             0.007933        0.017273        0.012478
  1982          63             0.009211        0.017748        0.013347
  1982          64             0.009688        0.021105        0.015178
  1982          65             0.011002        0.022091        0.016312
  1982          66             0.011464        0.024431        0.017635
  1982          67             0.014003        0.027736        0.020476
  1982          68             0.016321        0.030683        0.023064
  1982          69             0.016115        0.034465        0.024676
  1982          70             0.019006        0.037006        0.027319
  1982          71             0.020722        0.039271        0.029243
  1982          72             0.023195        0.046980        0.033987
  1982          73             0.026950        0.047973        0.036302
  1982          74             0.029381        0.055852        0.040955
  1982          75             0.033736        0.060521        0.045302
  1982          76             0.040593        0.065528        0.051117
  1982          77             0.041061        0.074241        0.054757
  1982          78             0.047290        0.083518        0.062041
  1982          79             0.054949        0.093422        0.070279
  1982          80             0.063911        0.103680        0.079456
  1982          81             0.069203        0.106567        0.083474
  1982          82             0.078885        0.121744        0.094846
  1982          83             0.090805        0.137682        0.107999
  1982          84             0.100598        0.147351        0.117467
  1982          85             0.115149        0.155912        0.129703
  1982          86             0.122996        0.169578        0.139107
  1982          87             0.139542        0.186973        0.155285
  1982          88             0.153424        0.212675        0.172761
  1982          89             0.182824        0.225274        0.196273
  1982          90             0.184483        0.235465        0.200335
  1982          91             0.219962        0.274646        0.236670
  1982          92             0.229312        0.281740        0.244806
  1982          93             0.264085        0.316544        0.279048
  1982          94             0.292507        0.353217        0.309386
  1982          95             0.269551        0.384669        0.302321
  1982          96             0.309981        0.416058        0.340092
  1982          97             0.354545        0.425354        0.373416
  1982          98             0.348571        0.469930        0.379396
  1982          99             0.368947        0.539683        0.407385
  1982         100             0.411290        0.622642        0.458159
  1982         101             0.339367        0.815534        0.429358
  1982         102             0.574468        0.905660        0.626866
  1982         103             0.406015        1.500000        0.573248
  1982         104             0.623377        1.000000        0.694737
  1982         105             1.043478        0.857143        1.000000
  1982         106             0.000000              .        0.000000
  1982         107             0.857143              .        0.857143
  1982         108             0.000000              .        0.000000
  1982         109             3.000000              .        3.000000
  1982         110+                  .              .              .
  1983           0             0.007001        0.007024        0.007013
  1983           1             0.000350        0.000354        0.000352
  1983           2             0.000214        0.000327        0.000272
  1983           3             0.000168        0.000301        0.000236
  1983           4             0.000150        0.000246        0.000199
  1983           5             0.000130        0.000246        0.000189
  1983           6             0.000105        0.000378        0.000245
  1983           7             0.000101        0.000096        0.000098
  1983           8             0.000188        0.000198        0.000193
  1983           9             0.000092        0.000264        0.000180
  1983          10             0.000091        0.000192        0.000143
  1983          11             0.000091        0.000207        0.000150
  1983          12             0.000182        0.000192        0.000187
  1983          13             0.000095        0.000181        0.000139
  1983          14             0.000111        0.000176        0.000144
  1983          15             0.000262        0.000499        0.000383
  1983          16             0.000382        0.000440        0.000412
  1983          17             0.000217        0.000413        0.000318
  1983          18             0.000311        0.001078        0.000703
  1983          19             0.000291        0.000868        0.000586
  1983          20             0.000346        0.000817        0.000586
  1983          21             0.000167        0.000788        0.000484
  1983          22             0.000529        0.000987        0.000762
  1983          23             0.000320        0.001232        0.000785
  1983          24             0.000370        0.000971        0.000677
  1983          25             0.000290        0.001084        0.000695
  1983          26             0.000501        0.001218        0.000867
  1983          27             0.000447        0.000953        0.000706
  1983          28             0.000524        0.001108        0.000822
  1983          29             0.000587        0.000969        0.000782
  1983          30             0.000574        0.001262        0.000926
  1983          31             0.000457        0.001094        0.000783
  1983          32             0.000479        0.001178        0.000836
  1983          33             0.000816        0.001000        0.000910
  1983          34             0.000654        0.001080        0.000871
  1983          35             0.000611        0.001601        0.001116
  1983          36             0.000882        0.001583        0.001241
  1983          37             0.000836        0.001401        0.001126
  1983          38             0.000891        0.001378        0.001142
  1983          39             0.000911        0.001508        0.001219
  1983          40             0.001113        0.002363        0.001757
  1983          41             0.001466        0.002098        0.001792
  1983          42             0.001375        0.002484        0.001945
  1983          43             0.001229        0.002573        0.001918
  1983          44             0.001474        0.002656        0.002077
  1983          45             0.001735        0.002725        0.002238
  1983          46             0.001678        0.003728        0.002716
  1983          47             0.002386        0.003561        0.002981
  1983          48             0.002330        0.003789        0.003066
  1983          49             0.002857        0.004688        0.003775
  1983          50             0.002793        0.005033        0.003912
  1983          51             0.003351        0.005402        0.004370
  1983          52             0.003295        0.007064        0.005160
  1983          53             0.004052        0.006982        0.005498
  1983          54             0.004101        0.007599        0.005825
  1983          55             0.004105        0.008071        0.006058
  1983          56             0.004404        0.008570        0.006455
  1983          57             0.004339        0.009114        0.006685
  1983          58             0.004765        0.011184        0.007908
  1983          59             0.006099        0.013010        0.009480
  1983          60             0.006333        0.013815        0.009982
  1983          61             0.007201        0.014983        0.010979
  1983          62             0.007365        0.016213        0.011656
  1983          63             0.008205        0.018805        0.013337
  1983          64             0.010004        0.019363        0.014514
  1983          65             0.011095        0.023305        0.016928
  1983          66             0.011036        0.023588        0.017009
  1983          67             0.012598        0.027375        0.019578
  1983          68             0.015210        0.029049        0.021683
  1983          69             0.016367        0.032528        0.023895
  1983          70             0.016967        0.034502        0.025069
  1983          71             0.020428        0.040496        0.029605
  1983          72             0.022957        0.042603        0.031882
  1983          73             0.024516        0.049006        0.035487
  1983          74             0.029597        0.056745        0.041508
  1983          75             0.031673        0.060858        0.044239
  1983          76             0.037211        0.065128        0.049072
  1983          77             0.042040        0.074041        0.055311
  1983          78             0.047240        0.080069        0.060533
  1983          79             0.053249        0.090568        0.068109
  1983          80             0.060057        0.097013        0.074442
  1983          81             0.069280        0.110358        0.084969
  1983          82             0.076434        0.122762        0.093633
  1983          83             0.087321        0.128304        0.102159
  1983          84             0.101921        0.148107        0.118413
  1983          85             0.117283        0.166864        0.134641
  1983          86             0.114533        0.169879        0.133654
  1983          87             0.140933        0.199881        0.160636
  1983          88             0.159272        0.206897        0.174534
  1983          89             0.171614        0.242035        0.193739
  1983          90             0.188689        0.242062        0.204984
  1983          91             0.217019        0.293100        0.239840
  1983          92             0.239081        0.292310        0.254683
  1983          93             0.262048        0.298502        0.272420
  1983          94             0.266218        0.352941        0.289930
  1983          95             0.297226        0.390613        0.321387
  1983          96             0.357510        0.386503        0.365377
  1983          97             0.342657        0.388489        0.354901
  1983          98             0.389303        0.450382        0.404956
  1983          99             0.413223        0.452055        0.422222
  1983         100             0.420207        0.461538        0.428959
  1983         101             0.648305        0.800000        0.675910
  1983         102             0.478088        0.480000        0.478405
  1983         103             0.469274        0.857143        0.510000
  1983         104             0.494118        1.090909        0.562500
  1983         105             0.789474        0.750000        0.782609
  1983         106             0.000000        6.000000        0.600000
  1983         107             0.857143              .        0.857143
  1983         108             0.000000              .        0.000000
  1983         109             0.000000              .        0.000000
  1983         110+                  .              .              .
  1984           0             0.005587        0.007345        0.006492
  1984           1             0.000445        0.000399        0.000421
  1984           2             0.000153        0.000166        0.000160
  1984           3             0.000278        0.000184        0.000230
  1984           4             0.000063        0.000160        0.000113
  1984           5             0.000129        0.000144        0.000136
  1984           6             0.000130        0.000205        0.000168
  1984           7             0.000147        0.000239        0.000194
  1984           8             0.000101        0.000154        0.000128
  1984           9             0.000113        0.000198        0.000156
  1984          10             0.000092        0.000176        0.000135
  1984          11             0.000128        0.000279        0.000205
  1984          12             0.000163        0.000173        0.000168
  1984          13             0.000164        0.000174        0.000169
  1984          14             0.000228        0.000235        0.000231
  1984          15             0.000240        0.000456        0.000351
  1984          16             0.000192        0.000432        0.000315
  1984          17             0.000133        0.000424        0.000282
  1984          18             0.000267        0.000967        0.000626
  1984          19             0.000310        0.000795        0.000558
  1984          20             0.000324        0.001029        0.000684
  1984          21             0.000326        0.000779        0.000558
  1984          22             0.000390        0.000892        0.000646
  1984          23             0.000320        0.001219        0.000777
  1984          24             0.000263        0.000975        0.000626
  1984          25             0.000222        0.001109        0.000676
  1984          26             0.000526        0.001187        0.000863
  1984          27             0.000447        0.001113        0.000787
  1984          28             0.000554        0.000987        0.000776
  1984          29             0.000560        0.000987        0.000778
  1984          30             0.000516        0.001427        0.000982
  1984          31             0.000592        0.001114        0.000859
  1984          32             0.000633        0.000961        0.000801
  1984          33             0.000754        0.001261        0.001013
  1984          34             0.000621        0.001221        0.000927
  1984          35             0.000748        0.001429        0.001094
  1984          36             0.000703        0.001619        0.001170
  1984          37             0.000718        0.001574        0.001155
  1984          38             0.000956        0.001588        0.001280
  1984          39             0.000831        0.001851        0.001356
  1984          40             0.001180        0.001941        0.001572
  1984          41             0.001063        0.001972        0.001531
  1984          42             0.001598        0.002508        0.002066
  1984          43             0.001335        0.002611        0.001990
  1984          44             0.001763        0.002835        0.002312
  1984          45             0.001830        0.002725        0.002286
  1984          46             0.001868        0.003091        0.002490
  1984          47             0.001838        0.003918        0.002890
  1984          48             0.001930        0.004003        0.002978
  1984          49             0.002546        0.004293        0.003427
  1984          50             0.002315        0.005188        0.003754
  1984          51             0.002494        0.005413        0.003950
  1984          52             0.003865        0.005831        0.004840
  1984          53             0.003329        0.006181        0.004738
  1984          54             0.003773        0.007541        0.005629
  1984          55             0.004405        0.008052        0.006198
  1984          56             0.004498        0.009793        0.007100
  1984          57             0.005401        0.009140        0.007238
  1984          58             0.005274        0.010842        0.008003
  1984          59             0.005874        0.011775        0.008754
  1984          60             0.006523        0.012340        0.009358
  1984          61             0.007375        0.014637        0.010903
  1984          62             0.008311        0.016355        0.012198
  1984          63             0.008461        0.017308        0.012731
  1984          64             0.009834        0.019958        0.014711
  1984          65             0.010308        0.023052        0.016410
  1984          66             0.010797        0.023318        0.016739
  1984          67             0.011735        0.025838        0.018398
  1984          68             0.014763        0.028635        0.021265
  1984          69             0.014573        0.032411        0.022847
  1984          70             0.017957        0.033799        0.025270
  1984          71             0.019813        0.039079        0.028628
  1984          72             0.023096        0.043464        0.032311
  1984          73             0.024493        0.046907        0.034546
  1984          74             0.026691        0.052478        0.038089
  1984          75             0.033563        0.058642        0.044403
  1984          76             0.036482        0.070830        0.051023
  1984          77             0.040707        0.072307        0.053895
  1984          78             0.047920        0.080378        0.061126
  1984          79             0.050993        0.090399        0.066613
  1984          80             0.058782        0.095615        0.073100
  1984          81             0.069670        0.104996        0.083110
  1984          82             0.075784        0.115704        0.090632
  1984          83             0.084582        0.127504        0.100082
  1984          84             0.093090        0.146324        0.111803
  1984          85             0.110865        0.152336        0.125227
  1984          86             0.124485        0.152970        0.134166
  1984          87             0.131749        0.186418        0.150023
  1984          88             0.152294        0.202396        0.168460
  1984          89             0.171402        0.232927        0.190297
  1984          90             0.191718        0.245621        0.207934
  1984          91             0.202157        0.260915        0.219320
  1984          92             0.225922        0.300713        0.247399
  1984          93             0.255926        0.311842        0.271631
  1984          94             0.247065        0.298937        0.261257
  1984          95             0.293202        0.370909        0.313269
  1984          96             0.329852        0.421927        0.352747
  1984          97             0.373065        0.393136        0.378248
  1984          98             0.356083        0.370107        0.359775
  1984          99             0.348882        0.531959        0.392195
  1984         100             0.447009        0.498195        0.458537
  1984         101             0.495413        0.639344        0.521739
  1984         102             0.380597        0.545455        0.408669
  1984         103             1.006993        2.000000        1.118012
  1984         104             0.404494        1.333333        0.489796
  1984         105             0.612245        1.200000        0.666667
  1984         106             0.461538              .        0.461538
  1984         107             1.200000              .        1.200000
  1984         108             3.000000              .        3.000000
  1984         109             0.000000              .        0.000000
  1984         110+            0.000000              .        0.000000
  1985           0             0.006425        0.007395        0.006924
  1985           1             0.000508        0.000438        0.000472
  1985           2             0.000311        0.000272        0.000291
  1985           3             0.000131        0.000353        0.000245
  1985           4             0.000192        0.000143        0.000167
  1985           5             0.000126        0.000300        0.000215
  1985           6             0.000193        0.000184        0.000189
  1985           7             0.000065        0.000267        0.000168
  1985           8             0.000084        0.000060        0.000071
  1985           9             0.000060        0.000173        0.000118
  1985          10             0.000207        0.000108        0.000156
  1985          11             0.000147        0.000176        0.000162
  1985          12             0.000146        0.000140        0.000143
  1985          13             0.000127        0.000207        0.000168
  1985          14             0.000146        0.000226        0.000187
  1985          15             0.000114        0.000379        0.000250
  1985          16             0.000222        0.000456        0.000342
  1985          17             0.000244        0.000631        0.000442
  1985          18             0.000447        0.000878        0.000668
  1985          19             0.000482        0.000696        0.000592
  1985          20             0.000325        0.000947        0.000643
  1985          21             0.000289        0.000909        0.000606
  1985          22             0.000379        0.000998        0.000696
  1985          23             0.000351        0.000921        0.000642
  1985          24             0.000300        0.000778        0.000543
  1985          25             0.000356        0.001131        0.000752
  1985          26             0.000571        0.000876        0.000728
  1985          27             0.000380        0.000939        0.000665
  1985          28             0.000464        0.000615        0.000541
  1985          29             0.000393        0.001070        0.000740
  1985          30             0.000469        0.001193        0.000839
  1985          31             0.000711        0.001070        0.000894
  1985          32             0.000557        0.001214        0.000893
  1985          33             0.000774        0.001114        0.000948
  1985          34             0.000857        0.001378        0.001123
  1985          35             0.000834        0.001223        0.001032
  1985          36             0.000997        0.001371        0.001187
  1985          37             0.000979        0.001342        0.001164
  1985          38             0.000913        0.001891        0.001413
  1985          39             0.000867        0.001691        0.001289
  1985          40             0.000953        0.002083        0.001534
  1985          41             0.001212        0.002005        0.001620
  1985          42             0.001300        0.002312        0.001821
  1985          43             0.001302        0.002303        0.001817
  1985          44             0.001483        0.002479        0.001994
  1985          45             0.001560        0.002902        0.002247
  1985          46             0.001582        0.003296        0.002454
  1985          47             0.002024        0.003778        0.002914
  1985          48             0.002043        0.003911        0.002987
  1985          49             0.002279        0.004404        0.003351
  1985          50             0.003001        0.004969        0.003992
  1985          51             0.003205        0.005936        0.004570
  1985          52             0.003021        0.005588        0.004299
  1985          53             0.003281        0.005866        0.004562
  1985          54             0.004005        0.007551        0.005753
  1985          55             0.004419        0.008068        0.006213
  1985          56             0.004089        0.009047        0.006521
  1985          57             0.005030        0.010188        0.007558
  1985          58             0.005887        0.011140        0.008461
  1985          59             0.006183        0.011909        0.008981
  1985          60             0.006432        0.013157        0.009704
  1985          61             0.007452        0.014248        0.010754
  1985          62             0.007490        0.015507        0.011368
  1985          63             0.008086        0.018041        0.012873
  1985          64             0.009471        0.020390        0.014713
  1985          65             0.011082        0.021813        0.016220
  1985          66             0.011279        0.024095        0.017375
  1985          67             0.014052        0.028477        0.020850
  1985          68             0.013229        0.029521        0.020867
  1985          69             0.015636        0.032285        0.023371
  1985          70             0.017970        0.033818        0.025255
  1985          71             0.019823        0.039480        0.028811
  1985          72             0.020858        0.044496        0.031555
  1985          73             0.024546        0.049533        0.035701
  1985          74             0.028866        0.052396        0.039281
  1985          75             0.032801        0.059033        0.044235
  1985          76             0.037124        0.063974        0.048542
  1985          77             0.044023        0.074270        0.056606
  1985          78             0.048701        0.079613        0.061369
  1985          79             0.052175        0.092887        0.068390
  1985          80             0.058438        0.098114        0.073804
  1985          81             0.069349        0.110801        0.085081
  1985          82             0.076764        0.119835        0.092736
  1985          83             0.084056        0.139364        0.104031
  1985          84             0.098589        0.142300        0.113892
  1985          85             0.117314        0.166444        0.134058
  1985          86             0.127351        0.168755        0.141290
  1985          87             0.134506        0.201705        0.156639
  1985          88             0.154745        0.211275        0.172938
  1985          89             0.175018        0.221991        0.189653
  1985          90             0.197896        0.259714        0.216178
  1985          91             0.227793        0.272308        0.240682
  1985          92             0.234907        0.295321        0.251856
  1985          93             0.258250        0.349439        0.283185
  1985          94             0.280057        0.384490        0.307607
  1985          95             0.302372        0.396304        0.326459
  1985          96             0.367994        0.373984        0.369464
  1985          97             0.324746        0.400329        0.342891
  1985          98             0.375435        0.355758        0.370456
  1985          99             0.434406        0.688337        0.496494
  1985         100             0.422780        0.466431        0.432146
  1985         101             0.651489        0.878981        0.700549
  1985         102             0.716981        0.268657        0.638961
  1985         103             0.425532        1.200000        0.521739
  1985         104             0.480000        0.000000        0.444444
  1985         105             0.736842        0.000000        0.666667
  1985         106             0.720000        0.000000        0.642857
  1985         107             0.000000              .        0.000000
  1985         108             6.000000              .        6.000000
  1985         109                   .              .              .
  1985         110+            0.000000              .        0.000000
  1986           0             0.005324        0.006724        0.006044
  1986           1             0.000574        0.000562        0.000568
  1986           2             0.000264        0.000249        0.000256
  1986           3             0.000177        0.000292        0.000236
  1986           4             0.000348        0.000124        0.000233
  1986           5             0.000128        0.000203        0.000166
  1986           6             0.000189        0.000140        0.000164
  1986           7             0.000107        0.000082        0.000094
  1986           8             0.000086        0.000266        0.000179
  1986           9             0.000084        0.000238        0.000163
  1986          10             0.000100        0.000346        0.000226
  1986          11             0.000131        0.000269        0.000202
  1986          12             0.000018        0.000141        0.000081
  1986          13             0.000219        0.000226        0.000223
  1986          14             0.000163        0.000396        0.000283
  1986          15             0.000164        0.000469        0.000320
  1986          16             0.000170        0.000433        0.000305
  1986          17             0.000313        0.000631        0.000476
  1986          18             0.000191        0.000845        0.000526
  1986          19             0.000362        0.000734        0.000553
  1986          20             0.000364        0.000898        0.000638
  1986          21             0.000323        0.000896        0.000616
  1986          22             0.000321        0.001290        0.000817
  1986          23             0.000359        0.000888        0.000630
  1986          24             0.000257        0.000931        0.000602
  1986          25             0.000505        0.001006        0.000760
  1986          26             0.000317        0.001052        0.000693
  1986          27             0.000349        0.001029        0.000698
  1986          28             0.000596        0.001109        0.000858
  1986          29             0.000517        0.000869        0.000697
  1986          30             0.000446        0.000967        0.000713
  1986          31             0.000577        0.000863        0.000723
  1986          32             0.000515        0.001121        0.000825
  1986          33             0.000470        0.001298        0.000893
  1986          34             0.000704        0.001503        0.001112
  1986          35             0.000737        0.001297        0.001023
  1986          36             0.000834        0.001601        0.001225
  1986          37             0.000826        0.001630        0.001235
  1986          38             0.000826        0.001817        0.001331
  1986          39             0.001138        0.001882        0.001518
  1986          40             0.001181        0.001879        0.001539
  1986          41             0.000969        0.002116        0.001559
  1986          42             0.001055        0.002040        0.001562
  1986          43             0.001386        0.002334        0.001873
  1986          44             0.001397        0.002556        0.001992
  1986          45             0.001589        0.003103        0.002365
  1986          46             0.002405        0.003996        0.003218
  1986          47             0.002231        0.003370        0.002810
  1986          48             0.002486        0.004006        0.003257
  1986          49             0.002630        0.003992        0.003318
  1986          50             0.002884        0.004651        0.003775
  1986          51             0.002534        0.005372        0.003960
  1986          52             0.002997        0.005631        0.004312
  1986          53             0.003645        0.006483        0.005057
  1986          54             0.004235        0.006731        0.005469
  1986          55             0.003530        0.007954        0.005707
  1986          56             0.003779        0.008186        0.005940
  1986          57             0.004865        0.009692        0.007227
  1986          58             0.005390        0.010925        0.008095
  1986          59             0.005854        0.012078        0.008894
  1986          60             0.006025        0.013104        0.009472
  1986          61             0.006474        0.013200        0.009734
  1986          62             0.007899        0.014276        0.010986
  1986          63             0.008544        0.017400        0.012808
  1986          64             0.009642        0.018941        0.014090
  1986          65             0.009870        0.021431        0.015388
  1986          66             0.012385        0.024441        0.018121
  1986          67             0.012734        0.026015        0.019007
  1986          68             0.014371        0.029643        0.021511
  1986          69             0.015530        0.031359        0.022887
  1986          70             0.017344        0.035344        0.025631
  1986          71             0.019940        0.039381        0.028788
  1986          72             0.020300        0.042715        0.030429
  1986          73             0.023400        0.046868        0.033879
  1986          74             0.028710        0.054701        0.040159
  1986          75             0.029970        0.055880        0.041270
  1986          76             0.035071        0.064404        0.047664
  1986          77             0.039266        0.071387        0.052700
  1986          78             0.044350        0.079353        0.058644
  1986          79             0.051494        0.089644        0.066790
  1986          80             0.059275        0.094990        0.073187
  1986          81             0.070348        0.103945        0.083080
  1986          82             0.073972        0.124284        0.092572
  1986          83             0.081343        0.131166        0.099231
  1986          84             0.097297        0.143141        0.113334
  1986          85             0.111343        0.147211        0.123563
  1986          86             0.124890        0.174181        0.141180
  1986          87             0.135259        0.194459        0.154492
  1986          88             0.161311        0.216770        0.178787
  1986          89             0.170670        0.226051        0.187864
  1986          90             0.186002        0.247883        0.204498
  1986          91             0.212892        0.279829        0.231894
  1986          92             0.234434        0.270575        0.244498
  1986          93             0.245003        0.307308        0.261757
  1986          94             0.276262        0.317583        0.286976
  1986          95             0.303071        0.361299        0.317482
  1986          96             0.317445        0.353293        0.326304
  1986          97             0.359851        0.432304        0.377123
  1986          98             0.387097        0.442186        0.399652
  1986          99             0.357639        0.552632        0.403540
  1986         100             0.432877        0.573529        0.460863
  1986         101             0.473950        0.542169        0.488830
  1986         102             0.547170        0.818182        0.605911
  1986         103             0.369231        0.150000        0.331915
  1986         104             0.642857        0.461538        0.618557
  1986         105             0.461538        0.000000        0.400000
  1986         106             0.193548        1.200000        0.333333
  1986         107             1.714286              .        1.714286
  1986         108             6.000000              .        6.000000
  1986         109                   .              .              .
  1986         110+            3.000000              .        3.000000
  1987           0             0.005633        0.006794        0.006228
  1987           1             0.000407        0.000444        0.000426
  1987           2             0.000275        0.000379        0.000329
  1987           3             0.000329        0.000207        0.000266
  1987           4             0.000198        0.000187        0.000192
  1987           5             0.000043        0.000288        0.000169
  1987           6             0.000127        0.000122        0.000124
  1987           7             0.000125        0.000140        0.000133
  1987           8             0.000107        0.000082        0.000094
  1987           9             0.000151        0.000164        0.000157
  1987          10             0.000209        0.000178        0.000193
  1987          11             0.000080        0.000249        0.000167
  1987          12             0.000094        0.000197        0.000147
  1987          13             0.000147        0.000175        0.000162
  1987          14             0.000055        0.000295        0.000178
  1987          15             0.000217        0.000430        0.000326
  1987          16             0.000254        0.000590        0.000426
  1987          17             0.000397        0.000486        0.000443
  1987          18             0.000257        0.000751        0.000510
  1987          19             0.000311        0.001039        0.000684
  1987          20             0.000393        0.001011        0.000710
  1987          21             0.000247        0.001080        0.000674
  1987          22             0.000273        0.000874        0.000581
  1987          23             0.000420        0.000929        0.000681
  1987          24             0.000304        0.000744        0.000530
  1987          25             0.000366        0.000923        0.000651
  1987          26             0.000354        0.001158        0.000764
  1987          27             0.000539        0.001152        0.000853
  1987          28             0.000403        0.001215        0.000820
  1987          29             0.000450        0.001036        0.000749
  1987          30             0.000604        0.001257        0.000938
  1987          31             0.000480        0.000998        0.000745
  1987          32             0.000557        0.001430        0.001003
  1987          33             0.000656        0.001052        0.000858
  1987          34             0.000712        0.001297        0.001011
  1987          35             0.000703        0.001301        0.001008
  1987          36             0.000754        0.001446        0.001107
  1987          37             0.000768        0.001288        0.001033
  1987          38             0.000935        0.001678        0.001312
  1987          39             0.000949        0.001791        0.001377
  1987          40             0.001094        0.001856        0.001483
  1987          41             0.001047        0.001626        0.001343
  1987          42             0.001333        0.002049        0.001701
  1987          43             0.001498        0.002299        0.001909
  1987          44             0.001353        0.002531        0.001958
  1987          45             0.001697        0.002581        0.002150
  1987          46             0.002009        0.003313        0.002677
  1987          47             0.002305        0.003555        0.002943
  1987          48             0.002089        0.004316        0.003220
  1987          49             0.002183        0.004467        0.003340
  1987          50             0.003019        0.004764        0.003899
  1987          51             0.003237        0.005630        0.004442
  1987          52             0.003274        0.005375        0.004328
  1987          53             0.003149        0.006778        0.004957
  1987          54             0.003561        0.007493        0.005513
  1987          55             0.004227        0.007537        0.005861
  1987          56             0.004214        0.008459        0.006298
  1987          57             0.004452        0.009686        0.007011
  1987          58             0.005470        0.010661        0.008002
  1987          59             0.005461        0.012159        0.008724
  1987          60             0.006281        0.013117        0.009607
  1987          61             0.007360        0.013512        0.010344
  1987          62             0.007582        0.013879        0.010625
  1987          63             0.009006        0.016522        0.012629
  1987          64             0.009498        0.018921        0.014013
  1987          65             0.010603        0.020808        0.015457
  1987          66             0.010662        0.023771        0.016879
  1987          67             0.011984        0.024061        0.017691
  1987          68             0.013294        0.027035        0.019737
  1987          69             0.015452        0.029522        0.021978
  1987          70             0.017045        0.034863        0.025255
  1987          71             0.019805        0.037778        0.027999
  1987          72             0.021715        0.041973        0.030837
  1987          73             0.023982        0.048048        0.034724
  1987          74             0.027645        0.051486        0.038149
  1987          75             0.029168        0.057551        0.041484
  1987          76             0.033126        0.062534        0.045743
  1987          77             0.039530        0.070284        0.052505
  1987          78             0.043723        0.076225        0.057069
  1987          79             0.052657        0.088011        0.066783
  1987          80             0.058756        0.093133        0.072256
  1987          81             0.063982        0.106067        0.080012
  1987          82             0.073499        0.113409        0.088242
  1987          83             0.081439        0.126092        0.097476
  1987          84             0.093093        0.145252        0.111244
  1987          85             0.106229        0.154902        0.122785
  1987          86             0.122729        0.168435        0.137833
  1987          87             0.131674        0.191182        0.150696
  1987          88             0.151633        0.210406        0.169965
  1987          89             0.165065        0.216992        0.180814
  1987          90             0.179228        0.250087        0.200305
  1987          91             0.198854        0.288169        0.224320
  1987          92             0.229510        0.287529        0.245212
  1987          93             0.245439        0.308157        0.262242
  1987          94             0.286246        0.372324        0.308289
  1987          95             0.309567        0.343408        0.317954
  1987          96             0.329095        0.383164        0.342099
  1987          97             0.359396        0.504928        0.393114
